,id,nota_total,nota_c1,nota_c2,nota_c3,nota_c4,nota_c5,n_verbos_e_pronomes_1ps,n_verbos_e_pronomes_1ps_tok,n_pron_dem,n_pron_dem_tok,n_enclises,n_enclises_tok,n_sentencas_mq_70,n_erros_gramatica,n_erros_gramatica_tok,n_erros_ortografia,n_erros_ortografia_tok,n_erros_estilo_num_sent,n_marcadores_discursivos,n_marcadores_discursivos_num_sent,flesch_score,tam_avg_silabas,n_tokens,similaridade_proposta_bertimbau,similaridade_proposta_albertina,similaridade_proposta_bertugues,numero_palavras_diferentes,tam_avg_sentencas_caracteres,variancia_tam_sentencas,n_substantivos,n_adjetivos,n_adverbios,n_conjuncoes,similaridade_direitos_humanos_bertimbau,similaridade_direitos_humanos_albertina,similaridade_direitos_humanos_bertugues,similaridade_tit_1_constituicao_bertimbau,similaridade_tit_1_constituicao_albertina,similaridade_tit_1_constituicao_bertugues
529,530,480,80,120,80,120,80,0,0.0,9,0.02786377708978328,3,0.009287925696594427,13,0,0.0,0,0.0,0.07142857142857142,47,3.357142857142857,41.47592057761736,2.2093862815884475,323,0.9440916180610657,0.9876130819320679,0.9588427543640137,172,132.35714285714286,4121.478021978022,67,20,12,18,0.8835231065750122,0.96495121717453,0.9029902815818787,0.8662923574447632,0.9532821774482727,0.9041725397109985
530,531,760,160,160,160,160,120,0,0.0,2,0.00558659217877095,2,0.00558659217877095,11,3,0.008379888268156424,1,0.002793296089385475,0.09090909090909091,50,4.545454545454546,29.967545454545462,2.2533333333333334,358,0.9075992703437805,0.9781239628791809,0.9256564378738403,168,185.9090909090909,5628.090909090909,78,33,17,25,0.892116367816925,0.9658303260803223,0.90311598777771,0.8942258954048157,0.9524065852165222,0.9080072641372681
531,532,720,160,160,160,160,80,0,0.0,4,0.009302325581395349,0,0.0,12,0,0.0,1,0.002325581395348837,0.16666666666666666,49,4.083333333333333,30.75520669291341,2.1968503937007875,430,0.930915355682373,0.984328031539917,0.9367967247962952,225,205.33333333333334,15296.242424242424,98,32,31,26,0.8711663484573364,0.9604501128196716,0.8883696794509888,0.8665626049041748,0.9397419691085815,0.8888093829154968
532,533,480,120,80,80,80,120,0,0.0,1,0.0026246719160104987,0,0.0,12,3,0.007874015748031496,1,0.0026246719160104987,0.16666666666666666,55,3.0555555555555554,65.55729707252164,1.9431137724550898,381,0.8664268851280212,0.9642214179039001,0.9201774597167969,192,107.66666666666667,3126.235294117647,86,28,24,31,0.8308315277099609,0.9511297941207886,0.8656687140464783,0.8127532005310059,0.9207054376602173,0.8645974397659302
533,534,400,120,80,80,80,40,0,0.0,1,0.0024509803921568627,4,0.00980392156862745,12,0,0.0,0,0.0,0.16666666666666666,40,3.3333333333333335,30.517761627906992,2.229651162790698,408,0.9167094230651855,0.980395495891571,0.9415505528450012,195,189.33333333333334,9402.242424242424,94,36,14,24,0.8810944557189941,0.9682645201683044,0.8922436237335205,0.8703714609146118,0.9580932855606079,0.9004594087600708
534,535,680,160,120,120,160,120,0,0.0,2,0.008620689655172414,1,0.004310344827586207,6,1,0.004310344827586207,1,0.004310344827586207,0.14285714285714285,36,5.142857142857143,28.276782178217857,2.257425742574257,232,0.9391500949859619,0.9814749360084534,0.9448636770248413,126,188.85714285714286,11466.142857142857,47,20,13,16,0.8528868556022644,0.9590189456939697,0.8820792436599731,0.8337677121162415,0.938357949256897,0.8727332353591919
535,536,480,160,40,40,200,40,0,0.0,2,0.008333333333333333,1,0.004166666666666667,10,0,0.0,1,0.004166666666666667,0.0,42,3.5,41.35300174520073,2.256544502617801,240,0.8927165269851685,0.9780255556106567,0.8954371213912964,130,105.33333333333333,1055.878787878788,52,25,17,12,0.881895899772644,0.9699656367301941,0.9007454514503479,0.8741283416748047,0.9572567939758301,0.900860607624054
536,537,760,160,200,160,120,120,0,0.0,4,0.01015228426395939,3,0.007614213197969543,10,4,0.01015228426395939,1,0.0025380710659898475,0.09090909090909091,55,5.0,43.767798466593696,2.0542168674698793,394,0.9124576449394226,0.9796355366706848,0.948502779006958,191,190.0909090909091,9544.89090909091,82,37,16,31,0.8571946024894714,0.9607897996902466,0.8819538354873657,0.8447015881538391,0.9420807957649231,0.8891400694847107
537,538,480,120,120,80,120,40,0,0.0,1,0.005263157894736842,0,0.0,5,1,0.005263157894736842,0,0.0,0.2,21,4.2,30.92742857142862,2.1726190476190474,190,0.8972427248954773,0.9787352085113525,0.9135249853134155,117,208.2,8263.7,46,15,7,14,0.8582978248596191,0.9702978730201721,0.8769298195838928,0.8054682016372681,0.946609377861023,0.868225634098053
538,539,720,160,120,160,160,120,0,0.0,0,0.0,2,0.009174311926605505,7,0,0.0,0,0.0,0.25,29,3.625,35.604615384615386,2.2205128205128206,218,0.8850207924842834,0.9782923460006714,0.9070435166358948,123,160.5,5275.428571428572,48,18,7,18,0.8674232959747314,0.9633093476295471,0.8944317102432251,0.8376968502998352,0.9414560794830322,0.8912299871444702
539,540,640,120,120,200,120,80,0,0.0,1,0.0026246719160104987,0,0.0,12,3,0.007874015748031496,1,0.0026246719160104987,0.16666666666666666,55,3.0555555555555554,65.55729707252164,1.9431137724550898,381,0.8664268851280212,0.9642214179039001,0.9201774597167969,192,107.66666666666667,3126.235294117647,86,28,24,31,0.8308315277099609,0.9511297941207886,0.8656687140464783,0.8127532005310059,0.9207054376602173,0.8645974397659302
540,541,0,0,0,0,0,0,0,0.0,1,0.0030959752321981426,1,0.0030959752321981426,9,0,0.0,1,0.0030959752321981426,0.2727272727272727,38,3.4545454545454546,51.6744121667806,2.0338345864661656,323,0.8670819997787476,0.9716748595237732,0.9211283922195435,154,148.8181818181818,7685.363636363636,77,20,24,11,0.8324358463287354,0.9602072834968567,0.8527224063873291,0.8060784935951233,0.9357092976570129,0.8531094789505005
541,542,0,0,0,0,0,0,1,0.007692307692307693,0,0.0,1,0.007692307692307693,2,5,0.038461538461538464,3,0.023076923076923078,0.0,12,6.0,22.642307692307725,1.9658119658119657,130,0.7937003374099731,0.9583477973937988,0.8647948503494263,81,337.0,33282.0,25,8,7,9,0.7289034128189087,0.9411194920539856,0.7721747159957886,0.7255591154098511,0.908963143825531,0.7719371318817139
542,543,480,120,120,120,120,0,0,0.0,1,0.0037174721189591076,2,0.007434944237918215,10,0,0.0,2,0.007434944237918215,0.0,30,2.727272727272727,51.305128720836706,2.079646017699115,269,0.9092918038368225,0.9876445531845093,0.9476847052574158,142,126.45454545454545,2189.2727272727275,59,19,16,16,0.8521565198898315,0.965059757232666,0.8913978338241577,0.8591300249099731,0.9549925923347473,0.9036560654640198
543,544,640,120,200,160,160,0,0,0.0,1,0.002403846153846154,1,0.002403846153846154,6,0,0.0,0,0.0,0.0,40,6.666666666666667,-4.824971751412384,2.2824858757062145,416,0.9357028007507324,0.987309992313385,0.9514138698577881,208,399.8333333333333,15813.766666666666,95,55,32,23,0.8643465638160706,0.959080696105957,0.8870205283164978,0.8477886915206909,0.9465633630752563,0.8786293864250183
544,545,0,0,0,0,0,0,0,0.0,2,0.008097165991902834,0,0.0,9,1,0.004048582995951417,0,0.0,0.1,28,2.8,42.053235849056634,2.188679245283019,247,0.9069797992706299,0.9871922731399536,0.9418001770973206,132,131.9,1433.6555555555556,68,9,9,8,0.8430508375167847,0.966268002986908,0.8726148009300232,0.8200460076332092,0.9511711597442627,0.8678635358810425
545,546,680,120,160,160,120,120,0,0.0,6,0.01634877384196185,0,0.0,8,2,0.005449591280653951,0,0.0,0.0,40,5.0,31.467946428571473,2.072948328267477,367,0.899700403213501,0.9785378575325012,0.9444082379341125,203,252.875,18603.553571428572,89,26,17,24,0.8514571189880371,0.9620656967163086,0.8764169216156006,0.8352409601211548,0.9390371441841125,0.8753997683525085
546,547,320,120,40,40,120,0,2,0.00966183574879227,4,0.01932367149758454,1,0.004830917874396135,2,0,0.0,5,0.024154589371980676,1.5,17,8.5,-7.089999999999989,1.9333333333333333,207,0.8717278242111206,0.96897292137146,0.912881076335907,130,527.0,87362.0,45,10,11,15,0.839527428150177,0.9604604244232178,0.8514973521232605,0.8014100790023804,0.9285162687301636,0.824560284614563
547,548,480,200,40,40,160,40,0,0.0,2,0.008333333333333333,1,0.004166666666666667,10,0,0.0,1,0.004166666666666667,0.0,42,3.5,41.35300174520073,2.256544502617801,240,0.8927165269851685,0.9780255556106567,0.8954371213912964,130,105.33333333333333,1055.878787878788,52,25,17,12,0.881895899772644,0.9699656367301941,0.9007454514503479,0.8741283416748047,0.9572567939758301,0.900860607624054
548,549,720,120,200,120,160,120,0,0.0,4,0.009280742459396751,2,0.004640371229698376,12,3,0.0069605568445475635,1,0.002320185614849188,0.07142857142857142,52,3.7142857142857144,49.23590336134457,2.044817927170868,431,0.8907734155654907,0.980771005153656,0.9355062246322632,185,154.5,8083.192307692308,92,26,24,24,0.8560482263565063,0.9700616002082825,0.8993101716041565,0.8463600277900696,0.9533055424690247,0.8996101021766663
549,550,680,120,120,120,160,160,0,0.0,2,0.0078125,0,0.0,5,1,0.00390625,0,0.0,0.6,33,6.6,19.796230769230803,2.141025641025641,256,0.9157240986824036,0.9822391271591187,0.9382641911506653,138,291.6,6089.8,56,32,16,15,0.8677271008491516,0.9669011831283569,0.8780837059020996,0.8427726626396179,0.9447371959686279,0.8755890727043152
550,551,680,120,160,120,160,120,0,0.0,4,0.014652014652014652,1,0.003663003663003663,8,0,0.0,4,0.014652014652014652,0.18181818181818182,38,3.4545454545454546,57.989021124104134,1.987551867219917,273,0.8696275949478149,0.9728907346725464,0.936900794506073,129,130.27272727272728,4995.418181818181,56,11,14,23,0.8589804768562317,0.9718607664108276,0.9014543294906616,0.8124755620956421,0.9416367411613464,0.8710169792175293
551,552,400,120,80,80,120,0,0,0.0,3,0.01764705882352941,1,0.0058823529411764705,7,0,0.0,1,0.0058823529411764705,0.14285714285714285,21,3.0,52.0237837837838,2.0675675675675675,170,0.8602397441864014,0.9702500104904175,0.9193474054336548,77,128.28571428571428,3387.5714285714284,38,10,7,9,0.8796024322509766,0.9739633202552795,0.9077063202857971,0.846923828125,0.9481997489929199,0.8897204995155334
552,553,680,160,160,120,120,120,0,0.0,1,0.005208333333333333,3,0.015625,6,0,0.0,1,0.005208333333333333,0.0,29,3.625,34.60767045454547,2.278787878787879,192,0.8908505439758301,0.9810141324996948,0.9383405447006226,114,135.75,5271.357142857143,41,10,14,13,0.850516676902771,0.9659668207168579,0.8696174025535583,0.8432194590568542,0.9539321660995483,0.8845677375793457
553,554,600,120,200,120,160,0,1,0.0028653295128939827,3,0.008595988538681949,1,0.0028653295128939827,14,3,0.008595988538681949,2,0.0057306590257879654,0.05555555555555555,54,3.0,43.6948088023088,2.2175324675324677,349,0.8850118517875671,0.9824652671813965,0.9423682689666748,185,111.66666666666667,5019.058823529412,76,32,19,24,0.8525354862213135,0.9626798033714294,0.8815802931785583,0.8441253900527954,0.9453704953193665,0.886592447757721
554,555,800,160,160,200,160,120,0,0.0,1,0.0023148148148148147,1,0.0023148148148148147,15,1,0.0023148148148148147,3,0.006944444444444444,0.06666666666666667,42,2.8,41.788750000000036,2.1354166666666665,432,0.9317978620529175,0.9887691140174866,0.9550772309303284,226,164.93333333333334,1855.2095238095237,95,30,15,33,0.8596835136413574,0.9562276601791382,0.8800476789474487,0.829855740070343,0.9428296089172363,0.8902547955513
555,556,760,160,120,200,200,80,0,0.0,1,0.0028653295128939827,2,0.0057306590257879654,9,0,0.0,1,0.0028653295128939827,0.2222222222222222,44,4.888888888888889,40.64099396521125,2.038338658146965,349,0.9523078203201294,0.9867544174194336,0.9524326920509338,187,216.66666666666666,2234.25,87,23,13,37,0.8653481006622314,0.9582393169403076,0.8825228214263916,0.8549557328224182,0.937112033367157,0.8821629881858826
556,557,440,80,80,80,120,80,0,0.0,2,0.004,7,0.014,13,3,0.006,2,0.004,0.13333333333333333,59,3.933333333333333,31.73553132250582,2.2134570765661254,500,0.8743227124214172,0.9742975831031799,0.9226976633071899,237,187.46666666666667,7457.552380952381,107,40,27,28,0.8560768961906433,0.9651391506195068,0.8864389061927795,0.8598080277442932,0.9458785057067871,0.8931300640106201
557,558,400,120,80,80,80,40,0,0.0,1,0.006329113924050633,2,0.012658227848101266,5,2,0.012658227848101266,1,0.006329113924050633,0.0,22,3.142857142857143,55.538201438848944,2.0431654676258995,158,0.8274618983268738,0.9605993628501892,0.8883902430534363,92,122.71428571428571,5986.238095238095,38,9,8,11,0.8204923272132874,0.954815685749054,0.8562083840370178,0.8109500408172607,0.9382938146591187,0.8666923642158508
558,559,360,120,40,40,120,40,0,0.0,0,0.0,1,0.004784688995215311,6,0,0.0,2,0.009569377990430622,0.0,19,3.1666666666666665,36.2300675675676,2.135135135135135,209,0.7984523773193359,0.957665741443634,0.8536853790283203,131,192.66666666666666,5955.466666666666,56,13,9,10,0.7962777614593506,0.9539441466331482,0.8364214897155762,0.8035211563110352,0.9423617124557495,0.8575221300125122
559,560,880,200,160,200,160,160,0,0.0,4,0.011299435028248588,0,0.0,12,0,0.0,0,0.0,0.07692307692307693,45,3.4615384615384617,35.26133366633371,2.24025974025974,354,0.8751110434532166,0.9778555631637573,0.8939740657806396,200,154.69230769230768,4930.5641025641025,80,23,13,31,0.8906928300857544,0.9709648489952087,0.9054915904998779,0.8692950010299683,0.9489676356315613,0.891819953918457
560,561,760,160,160,160,160,120,0,0.0,1,0.0033333333333333335,2,0.006666666666666667,10,0,0.0,0,0.0,0.09090909090909091,35,3.1818181818181817,28.514759959141994,2.310861423220974,300,0.9207068085670471,0.9819202423095703,0.9453020691871643,170,164.0,8439.8,79,34,18,25,0.845025360584259,0.9560539722442627,0.8745282888412476,0.847108781337738,0.9436197876930237,0.8798643946647644
561,562,480,120,120,120,120,0,0,0.0,6,0.022988505747126436,1,0.0038314176245210726,7,1,0.0038314176245210726,1,0.0038314176245210726,0.14285714285714285,34,4.857142857142857,58.24827586206899,1.853448275862069,261,0.862911581993103,0.965438961982727,0.9014331698417664,136,190.0,4207.0,53,14,13,19,0.8555083870887756,0.9633634090423584,0.8804755210876465,0.8005774021148682,0.9279741644859314,0.8473993539810181
562,563,280,120,40,40,80,0,0,0.0,2,0.009950248756218905,0,0.0,7,1,0.004975124378109453,0,0.0,0.14285714285714285,23,3.2857142857142856,36.665454545454566,2.2045454545454546,201,0.9349701404571533,0.9877643585205078,0.9497462511062622,121,162.0,6386.333333333333,50,19,11,8,0.8313888907432556,0.9563000202178955,0.8649696111679077,0.8093118071556091,0.9398033618927002,0.8620595335960388
563,564,760,200,120,120,160,160,0,0.0,6,0.023076923076923078,1,0.0038461538461538464,8,0,0.0,0,0.0,0.0,40,5.0,44.216908185840765,2.075221238938053,260,0.9351471662521362,0.9821469187736511,0.935005784034729,125,178.125,1386.125,46,14,16,19,0.8567232489585876,0.9636435508728027,0.8803812861442566,0.8524196147918701,0.9455159306526184,0.8787879347801208
564,565,640,160,160,120,120,80,0,0.0,3,0.008174386920980926,0,0.0,11,1,0.0027247956403269754,2,0.005449591280653951,0.047619047619047616,52,2.4761904761904763,56.02074819401445,2.0928792569659445,367,0.9160957336425781,0.9835784435272217,0.9267991185188293,200,93.14285714285714,1617.9285714285713,91,27,12,21,0.8849141001701355,0.9737914800643921,0.9064933657646179,0.8739079833030701,0.9547916054725647,0.9054290056228638
565,566,600,120,120,120,120,120,0,0.0,1,0.0041841004184100415,0,0.0,6,1,0.0041841004184100415,0,0.0,0.16666666666666666,27,4.5,31.619842549923206,2.133640552995392,239,0.913312554359436,0.980796754360199,0.9414190649986267,139,222.5,2966.3,57,18,10,14,0.8346176147460938,0.9544636607170105,0.8516749143600464,0.8172401785850525,0.9359206557273865,0.8558149933815002
566,567,360,80,120,80,80,0,0,0.0,2,0.00784313725490196,0,0.0,4,3,0.011764705882352941,1,0.00392156862745098,0.2,24,4.8,29.353097560975634,2.0040650406504064,255,0.7373893857002258,0.9549707174301147,0.8604850172996521,149,282.8,31659.7,65,20,15,13,0.718070924282074,0.9459291696548462,0.7890448570251465,0.6989527940750122,0.9174923300743103,0.7930552959442139
567,568,800,200,120,200,160,120,0,0.0,2,0.00437636761487965,1,0.002188183807439825,13,0,0.0,0,0.0,0.0,48,3.6923076923076925,24.11933734939759,2.272289156626506,457,0.9510050415992737,0.9886897206306458,0.9546387195587158,226,210.46153846153845,7128.4358974358975,122,42,15,26,0.8672770857810974,0.9583693742752075,0.8872623443603516,0.8609374165534973,0.9471206665039062,0.8886332511901855
568,569,560,120,120,160,120,40,0,0.0,3,0.00980392156862745,0,0.0,6,2,0.006535947712418301,1,0.0032679738562091504,0.0,26,4.333333333333333,26.703333333333347,2.077777777777778,306,0.9056893587112427,0.9785870909690857,0.9330661296844482,154,279.3333333333333,13507.466666666667,69,36,13,25,0.8514520525932312,0.9641566276550293,0.8719902634620667,0.8234971761703491,0.9457968473434448,0.8744833469390869
569,570,640,120,120,120,160,120,1,0.002288329519450801,4,0.009153318077803204,5,0.011441647597254004,16,8,0.018306636155606407,16,0.036613272311212815,0.0,55,3.4375,27.35531250000002,2.3255208333333335,437,0.8371794819831848,0.9778842329978943,0.9334887862205505,218,162.375,5105.45,98,51,18,24,0.8247994780540466,0.9579756259918213,0.8757961392402649,0.8214040398597717,0.943753719329834,0.8921242952346802
570,571,720,160,200,160,200,0,0,0.0,2,0.0045662100456621,0,0.0,11,1,0.00228310502283105,0,0.0,0.18181818181818182,45,4.090909090909091,29.248519061583607,2.185483870967742,438,0.8960220217704773,0.9797118902206421,0.9328733086585999,213,216.8181818181818,8355.563636363637,100,35,25,19,0.8715683221817017,0.9659955501556396,0.8924815654754639,0.8618271946907043,0.9499220848083496,0.8957119584083557
571,572,360,160,40,40,120,0,0,0.0,0,0.0,0,0.0,9,1,0.0049504950495049506,1,0.0049504950495049506,0.0,29,3.2222222222222223,43.142298850574754,2.1954022988505746,202,0.906358540058136,0.9862900972366333,0.9492468237876892,119,124.77777777777777,1088.4444444444443,47,12,14,16,0.8635244369506836,0.9638208150863647,0.8717561364173889,0.8420233130455017,0.951224684715271,0.882936418056488
572,573,720,160,120,160,120,160,0,0.0,0,0.0,0,0.0,12,1,0.002617801047120419,1,0.002617801047120419,0.125,45,2.8125,34.6118098564955,2.283987915407855,382,0.8787368535995483,0.9803051352500916,0.9030556678771973,212,136.9375,7218.195833333333,100,26,23,24,0.8684550523757935,0.9661445617675781,0.8887001276016235,0.864538848400116,0.9518327116966248,0.891315221786499
573,574,520,120,120,120,120,40,0,0.0,1,0.00625,0,0.0,3,2,0.0125,0,0.0,0.0,17,3.4,45.77198473282445,2.0763358778625953,160,0.9239931702613831,0.9837249517440796,0.9479942321777344,93,159.0,9506.5,36,15,4,9,0.8344563245773315,0.9604136943817139,0.8657235503196716,0.8265953660011292,0.9441632032394409,0.86006760597229
574,575,600,120,120,120,120,120,0,0.0,4,0.011111111111111112,2,0.005555555555555556,11,0,0.0,1,0.002777777777777778,0.16666666666666666,47,3.9166666666666665,44.64548160173163,2.1006493506493507,360,0.9138970971107483,0.9808497428894043,0.9459749460220337,187,163.0,7371.818181818182,72,33,20,18,0.8633362650871277,0.962410569190979,0.8848966956138611,0.854328989982605,0.9453393220901489,0.8874891996383667
575,576,800,200,200,200,120,80,0,0.0,1,0.00228310502283105,3,0.00684931506849315,15,1,0.00228310502283105,1,0.00228310502283105,0.047619047619047616,53,2.5238095238095237,43.02521126760563,2.2253521126760565,438,0.9177794456481934,0.9848924875259399,0.9401488900184631,230,112.0952380952381,2201.390476190476,97,31,30,20,0.8695471882820129,0.9654963612556458,0.8796252608299255,0.8765456676483154,0.9530513882637024,0.8879286646842957
576,577,1000,200,200,200,200,200,4,0.00997506234413965,3,0.007481296758104738,0,0.0,11,0,0.0,0,0.0,0.08333333333333333,52,4.333333333333333,56.92231321839084,1.9195402298850575,401,0.920174777507782,0.982277512550354,0.9301273226737976,206,171.66666666666666,12903.878787878788,65,24,24,29,0.8597244620323181,0.9633714556694031,0.8784970045089722,0.8127065300941467,0.9285150766372681,0.8384928107261658
577,578,360,160,40,40,120,0,0,0.0,1,0.0031645569620253164,1,0.0031645569620253164,9,2,0.006329113924050633,0,0.0,0.09090909090909091,34,3.090909090909091,26.93049029622068,2.3295880149812733,316,0.909479022026062,0.9790602326393127,0.9450768232345581,157,163.0909090909091,12147.290909090909,80,24,14,26,0.8611067533493042,0.959928035736084,0.8789002895355225,0.8441504836082458,0.9452320337295532,0.8862729668617249
578,579,840,160,160,200,160,160,1,0.0022471910112359553,8,0.017977528089887642,0,0.0,14,0,0.0,2,0.0044943820224719105,0.0,59,3.6875,40.576686381074175,2.166240409207161,445,0.9436818957328796,0.9853401780128479,0.9601486325263977,237,157.1875,10432.9625,93,18,20,29,0.8694591522216797,0.9540126323699951,0.8974736332893372,0.8300265073776245,0.9302791357040405,0.8822824954986572
579,580,520,120,120,120,120,40,0,0.0,0,0.0,0,0.0,6,4,0.016129032258064516,2,0.008064516129032258,0.0,35,5.833333333333333,44.9532762557078,1.9680365296803652,248,0.8934211730957031,0.979271650314331,0.9396830797195435,145,218.0,28731.6,57,15,20,15,0.8333280682563782,0.9611561894416809,0.8628528118133545,0.7915581464767456,0.9329327940940857,0.8526414632797241
580,581,560,120,120,120,120,80,0,0.0,2,0.008620689655172414,1,0.004310344827586207,8,0,0.0,0,0.0,0.0,22,2.75,45.24509146341466,2.097560975609756,232,0.8567526936531067,0.9716918468475342,0.911812424659729,127,155.625,2039.982142857143,51,18,3,14,0.8551355004310608,0.9651970863342285,0.8788371086120605,0.856108546257019,0.946123480796814,0.8867439031600952
581,582,400,160,40,40,120,40,5,0.03676470588235294,0,0.0,0,0.0,3,0,0.0,13,0.09558823529411764,0.0,11,3.6666666666666665,38.358600000000024,1.984,136,0.8328037261962891,0.9470552802085876,0.9015039801597595,91,239.33333333333334,12049.333333333334,33,5,8,11,0.7836198806762695,0.9315564036369324,0.829947829246521,0.7430362701416016,0.9002087712287903,0.8122433423995972
582,583,1000,200,200,200,200,200,0,0.0,1,0.00228310502283105,3,0.00684931506849315,15,1,0.00228310502283105,1,0.00228310502283105,0.047619047619047616,53,2.5238095238095237,43.02521126760563,2.2253521126760565,438,0.9177794456481934,0.9848924875259399,0.9401488900184631,230,112.0952380952381,2201.390476190476,97,31,30,20,0.8695471882820129,0.9654963612556458,0.8796252608299255,0.8765456676483154,0.9530513882637024,0.8879286646842957
583,584,560,120,120,120,120,80,0,0.0,0,0.0,0,0.0,5,3,0.020689655172413793,1,0.006896551724137931,0.0,24,4.0,58.775705128205146,1.9846153846153847,145,0.8690670132637024,0.9716081619262695,0.9186631441116333,86,129.5,2368.3,38,4,6,11,0.7971643805503845,0.9555728435516357,0.8360241651535034,0.7475150227546692,0.9273760914802551,0.8027661442756653
584,585,760,200,120,160,200,80,0,0.0,4,0.010869565217391304,1,0.002717391304347826,14,0,0.0,0,0.0,0.0,57,3.8,41.48732704402517,2.1949685534591197,368,0.9147636294364929,0.9827535152435303,0.9373906254768372,205,138.13333333333333,4088.8380952380953,73,26,31,19,0.8601794242858887,0.9650800228118896,0.8963033556938171,0.8648672103881836,0.9536132216453552,0.8985351920127869
585,586,920,160,200,200,160,200,0,0.0,4,0.01015228426395939,3,0.007614213197969543,10,4,0.01015228426395939,1,0.0025380710659898475,0.09090909090909091,55,5.0,43.767798466593696,2.0542168674698793,394,0.9124576449394226,0.9796355366706848,0.948502779006958,191,190.0909090909091,9544.89090909091,82,37,16,31,0.8571946024894714,0.9607897996902466,0.8819538354873657,0.8447015881538391,0.9420807957649231,0.8891400694847107
586,587,360,160,40,40,120,0,0,0.0,4,0.0110803324099723,0,0.0,8,0,0.0,0,0.0,0.125,46,5.75,16.86794535928145,2.2365269461077846,361,0.8912904262542725,0.9821153283119202,0.9273049831390381,210,269.625,11024.55357142857,89,30,14,35,0.8680996894836426,0.9630874991416931,0.8868204951286316,0.8615940809249878,0.9529809355735779,0.897003173828125
587,588,440,200,40,40,120,40,0,0.0,1,0.0045045045045045045,1,0.0045045045045045045,9,1,0.0045045045045045045,1,0.0045045045045045045,0.2,28,2.8,51.48551546391754,2.0927835051546393,222,0.9213661551475525,0.9862450957298279,0.9421952366828918,123,120.9,2514.5444444444443,47,21,11,14,0.8379626274108887,0.959671139717102,0.8717349767684937,0.836927592754364,0.9490727186203003,0.879278302192688
588,589,800,160,200,160,120,160,0,0.0,0,0.0,1,0.004048582995951417,8,1,0.004048582995951417,2,0.008097165991902834,0.1,31,3.1,38.84921126760563,2.2253521126760565,247,0.8989458680152893,0.9838783740997314,0.9449225068092346,147,137.7,4962.011111111111,56,17,8,12,0.8664126992225647,0.9683582186698914,0.8919544219970703,0.8655247688293457,0.9599093198776245,0.8992425799369812
589,590,560,120,120,80,120,120,2,0.004889975550122249,4,0.009779951100244499,0,0.0,11,1,0.0024449877750611247,0,0.0,0.0,53,4.818181818181818,35.0321328671329,2.1367521367521367,409,0.9338077902793884,0.9846630692481995,0.9529622793197632,201,205.45454545454547,6097.072727272727,88,32,27,18,0.8655086755752563,0.9636282324790955,0.880267858505249,0.8521056771278381,0.9467616081237793,0.8841371536254883
590,591,520,200,80,120,120,0,0,0.0,0,0.0,2,0.006191950464396285,9,0,0.0,1,0.0030959752321981426,0.0,39,4.333333333333333,27.331029411764753,2.2463235294117645,323,0.9341091513633728,0.9883952736854553,0.9452077150344849,169,202.11111111111111,1214.361111111111,68,23,11,20,0.863869309425354,0.963348388671875,0.8887173533439636,0.8539849519729614,0.948655903339386,0.8914188742637634
591,592,600,120,120,120,120,120,0,0.0,1,0.004629629629629629,3,0.013888888888888888,9,2,0.009259259259259259,0,0.0,0.0,28,3.111111111111111,48.0730994152047,2.1157894736842104,216,0.8758538961410522,0.9736167192459106,0.914782702922821,114,134.66666666666666,1154.25,44,24,11,10,0.8507314920425415,0.9675628542900085,0.8749962449073792,0.8210062980651855,0.9475317001342773,0.8667880892753601
592,593,720,160,200,120,120,120,0,0.0,1,0.00398406374501992,0,0.0,9,3,0.01195219123505976,0,0.0,0.1111111111111111,39,4.333333333333333,60.558281653746796,1.9348837209302325,251,0.8979426026344299,0.9794963002204895,0.942367672920227,136,140.77777777777777,1114.9444444444443,57,15,17,18,0.8698626160621643,0.9712650775909424,0.8955454230308533,0.84711754322052,0.9470142722129822,0.8830335736274719
593,594,0,0,0,0,0,0,0,0.0,3,0.02054794520547945,0,0.0,6,1,0.00684931506849315,5,0.03424657534246575,0.0,20,3.3333333333333335,53.450833333333364,2.0555555555555554,146,0.8227160573005676,0.9686068296432495,0.909818708896637,81,125.83333333333333,1297.7666666666667,30,6,10,18,0.8019494414329529,0.9620853066444397,0.8481209874153137,0.7454614639282227,0.9253820180892944,0.8244659304618835
594,595,560,120,120,120,120,80,0,0.0,0,0.0,1,0.0036363636363636364,8,1,0.0036363636363636364,1,0.0036363636363636364,0.125,36,4.5,26.37125000000002,2.2666666666666666,275,0.8971167802810669,0.9843330383300781,0.9381030797958374,156,195.125,5477.553571428572,56,27,23,15,0.8433635830879211,0.9665464162826538,0.8760015964508057,0.8231101036071777,0.94780433177948,0.8676942586898804
595,596,440,120,80,80,80,80,0,0.0,3,0.0136986301369863,2,0.0091324200913242,11,0,0.0,0,0.0,0.09090909090909091,37,3.3636363636363638,39.62995670995673,2.2645502645502646,219,0.9130436182022095,0.9857600331306458,0.9470390677452087,134,115.18181818181819,945.7636363636364,44,15,10,21,0.849437952041626,0.9638826847076416,0.8796090483665466,0.8487572073936462,0.9471038579940796,0.8831605911254883
